"species","decimalLongitude","decimalLatitude","issues","countryCode","individualCount","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName","catalogNumber"
"Spiraea betulifolia",17.64625,59.82893,NA,"SWE",NA,"PRESENT",10,"SLU Artdatabanken",3767283668,NA,"HUMAN_OBSERVATION",2022,1,1,2022-01-01,"WGS84","Artportalen","97923797"
"Spiraea betulifolia",10.026842,59.756551,"cdc,cdround,gass84","NOR",1,"PRESENT",10,"nbf",3966023490,NA,"HUMAN_OBSERVATION",2022,5,11,2022-05-11,"WGS84",NA,"30775055"
"Spiraea betulifolia",158.636672,53.044278,"cdc,cdround","RUS",NA,"PRESENT",4,"iNaturalist",3858455504,"https://www.inaturalist.org/observations/120442968","HUMAN_OBSERVATION",2022,6,6,2022-06-06 12:36:01,"WGS84","iNaturalist research-grade observations","120442968"
"Spiraea betulifolia",158.3697,52.940025,"cdc,cdround","RUS",NA,"PRESENT",9,"iNaturalist",3858382620,"https://www.inaturalist.org/observations/120475967","HUMAN_OBSERVATION",2022,6,6,2022-06-06 17:11:52,"WGS84","iNaturalist research-grade observations","120475967"
"Spiraea betulifolia",158.639175,53.04525,"cdc","RUS",NA,"PRESENT",4,"iNaturalist",3859606618,"https://www.inaturalist.org/observations/120481094","HUMAN_OBSERVATION",2022,6,6,2022-06-06 11:51:32,"WGS84","iNaturalist research-grade observations","120481094"
"Spiraea betulifolia",158.638262,53.045895,"cdc","RUS",NA,"PRESENT",42,"iNaturalist",3858835942,"https://www.inaturalist.org/observations/120847205","HUMAN_OBSERVATION",2022,6,6,2022-06-06 11:53:16,"WGS84","iNaturalist research-grade observations","120847205"
"Spiraea betulifolia",158.187216,52.9315,"cdc,cdround","RUS",NA,"PRESENT",9,"iNaturalist",3860691635,"https://www.inaturalist.org/observations/121651634","HUMAN_OBSERVATION",2022,6,13,2022-06-13 08:47:17,"WGS84","iNaturalist research-grade observations","121651634"
"Spiraea betulifolia",158.638831,53.029395,"cdc","RUS",NA,"PRESENT",150,"iNaturalist",3858606606,"https://www.inaturalist.org/observations/122771646","HUMAN_OBSERVATION",2022,6,21,2022-06-21 18:32:29,"WGS84","iNaturalist research-grade observations","122771646"
"Spiraea betulifolia",158.627608,53.073906,"cdc,cdround","RUS",NA,"PRESENT",9,"iNaturalist",3860337902,"https://www.inaturalist.org/observations/123054138","HUMAN_OBSERVATION",2022,6,23,2022-06-23 16:08:11,"WGS84","iNaturalist research-grade observations","123054138"
"Spiraea betulifolia",158.640589,53.03788,"cdc,cdround","RUS",NA,"PRESENT",7,"iNaturalist",3859506945,"https://www.inaturalist.org/observations/123141556","HUMAN_OBSERVATION",2022,6,24,2022-06-24 09:56:55,"WGS84","iNaturalist research-grade observations","123141556"
"Spiraea betulifolia",158.641049,53.038209,"cdc,cdround","RUS",NA,"PRESENT",7,"iNaturalist",4018254561,"https://www.inaturalist.org/observations/123141562","HUMAN_OBSERVATION",2022,6,24,2022-06-24 09:56:54,"WGS84","iNaturalist research-grade observations","123141562"
"Spiraea betulifolia",158.641078,53.038185,"cdc,cdround","RUS",NA,"PRESENT",9,"iNaturalist",4018571534,"https://www.inaturalist.org/observations/123141571","HUMAN_OBSERVATION",2022,6,24,2022-06-24 09:56:07,"WGS84","iNaturalist research-grade observations","123141571"
"Spiraea betulifolia",158.641011,53.038148,"cdc,cdround","RUS",NA,"PRESENT",4,"iNaturalist",3873011756,"https://www.inaturalist.org/observations/123141575","HUMAN_OBSERVATION",2022,6,24,2022-06-24 09:55:41,"WGS84","iNaturalist research-grade observations","123141575"
"Spiraea betulifolia",158.641551,53.038255,"cdc,cdround","RUS",NA,"PRESENT",6,"iNaturalist",4018295589,"https://www.inaturalist.org/observations/123141830","HUMAN_OBSERVATION",2022,6,24,2022-06-24 09:59:16,"WGS84","iNaturalist research-grade observations","123141830"
"Spiraea betulifolia",158.640986,53.038273,"cdc,cdround","RUS",NA,"PRESENT",8,"iNaturalist",3860827823,"https://www.inaturalist.org/observations/123141859","HUMAN_OBSERVATION",2022,6,24,2022-06-24 09:59:56,"WGS84","iNaturalist research-grade observations","123141859"
"Spiraea betulifolia",158.647653,53.046071,"cdc,cdround","RUS",NA,"PRESENT",24,"iNaturalist",4018158573,"https://www.inaturalist.org/observations/123802428","HUMAN_OBSERVATION",2022,6,28,2022-06-28 19:37:20,"WGS84","iNaturalist research-grade observations","123802428"
"Spiraea betulifolia",135.888381,45.137199,"cdc,cdround","RUS",NA,"PRESENT",31,"iNaturalist",3902303976,"https://www.inaturalist.org/observations/130750429","HUMAN_OBSERVATION",2022,6,7,2022-06-07 08:15:00,"WGS84","iNaturalist research-grade observations","130750429"
"Spiraea betulifolia",156.610383,52.975719,"cdc","RUS",NA,"PRESENT",5,"iNaturalist",3985921330,"https://www.inaturalist.org/observations/142346193","HUMAN_OBSERVATION",2022,6,27,2022-06-27 17:16:00,"WGS84","iNaturalist research-grade observations","142346193"
"Spiraea betulifolia",12.95958,56.53143,NA,"SWE",NA,"PRESENT",10,"SLU Artdatabanken",3857550641,NA,"HUMAN_OBSERVATION",2022,6,19,2022-06-19,"WGS84","Artportalen","101755835"
"Spiraea betulifolia",13.11598,55.84581,NA,"SWE",NA,"PRESENT",139,"SLU Artdatabanken",3856640334,NA,"HUMAN_OBSERVATION",2022,6,1,2022-06-01,"WGS84","Artportalen","102107709"
"Spiraea betulifolia",10.363055,63.358473,"cdc,cdround,gass84","NOR",NA,"PRESENT",5,"nbf",3864200457,NA,"HUMAN_OBSERVATION",2022,6,2,2022-06-02,"WGS84",NA,"29817892"
"Spiraea betulifolia",158.645225,53.045015,"cdc,cdround","RUS",NA,"PRESENT",16,"iNaturalist",4018228569,"https://www.inaturalist.org/observations/124216187","HUMAN_OBSERVATION",2022,7,1,2022-07-01 19:26:46,"WGS84","iNaturalist research-grade observations","124216187"
"Spiraea betulifolia",158.659505,53.083003,"cdc,cdround","RUS",NA,"PRESENT",7,"iNaturalist",4063010461,"https://www.inaturalist.org/observations/124950517","HUMAN_OBSERVATION",2022,7,6,2022-07-06 10:51:45,"WGS84","iNaturalist research-grade observations","124950517"
"Spiraea betulifolia",158.660503,53.083237,"cdc,cdround","RUS",NA,"PRESENT",6,"iNaturalist",4062968431,"https://www.inaturalist.org/observations/124950921","HUMAN_OBSERVATION",2022,7,6,2022-07-06 10:58:43,"WGS84","iNaturalist research-grade observations","124950921"
"Spiraea betulifolia",157.970729,52.949905,"cdc,cdround","RUS",NA,"PRESENT",61,"iNaturalist",3873676632,"https://www.inaturalist.org/observations/125584650","HUMAN_OBSERVATION",2022,7,9,2022-07-09 06:14:00,"WGS84","iNaturalist research-grade observations","125584650"
"Spiraea betulifolia",157.879126,54.072041,"cdc,cdround","RUS",NA,"PRESENT",9,"iNaturalist",4075678708,"https://www.inaturalist.org/observations/125717776","HUMAN_OBSERVATION",2022,7,6,2022-07-06 17:31:51,"WGS84","iNaturalist research-grade observations","125717776"
"Spiraea betulifolia",158.856083,56.237505,"cdc,cdround","RUS",NA,"PRESENT",5,"iNaturalist",3873163635,"https://www.inaturalist.org/observations/125723504","HUMAN_OBSERVATION",2022,7,10,2022-07-10 12:10:51,"WGS84","iNaturalist research-grade observations","125723504"
"Spiraea betulifolia",157.860915,53.01335,"cdc,cdround","RUS",NA,"PRESENT",61,"iNaturalist",3873346332,"https://www.inaturalist.org/observations/126035404","HUMAN_OBSERVATION",2022,7,9,2022-07-09 07:48:00,"WGS84","iNaturalist research-grade observations","126035404"
"Spiraea betulifolia",157.933334,53.066796,"cdc,cdround","RUS",NA,"PRESENT",61,"iNaturalist",3873442077,"https://www.inaturalist.org/observations/126043211","HUMAN_OBSERVATION",2022,7,9,2022-07-09 10:20:00,"WGS84","iNaturalist research-grade observations","126043211"
"Spiraea betulifolia",159.914364,54.512256,"cdc,cdround","RUS",NA,"PRESENT",122,"iNaturalist",3925169560,"https://www.inaturalist.org/observations/126067727","HUMAN_OBSERVATION",2022,7,10,2022-07-10 05:38:00,"WGS84","iNaturalist research-grade observations","126067727"
"Spiraea betulifolia",158.717823,55.922788,"cdc,cdround","RUS",NA,"PRESENT",8,"iNaturalist",3873996733,"https://www.inaturalist.org/observations/126319103","HUMAN_OBSERVATION",2022,7,15,2022-07-15 12:02:04,"WGS84","iNaturalist research-grade observations","126319103"
"Spiraea betulifolia",158.639816,55.979075,"cdc,cdround","RUS",NA,"PRESENT",8,"iNaturalist",3873153706,"https://www.inaturalist.org/observations/126606090","HUMAN_OBSERVATION",2022,7,17,2022-07-17 13:06:06,"WGS84","iNaturalist research-grade observations","126606090"
"Spiraea betulifolia",157.742516,53.118102,"cdc,cdround","RUS",NA,"PRESENT",6,"iNaturalist",3881351520,"https://www.inaturalist.org/observations/127185969","HUMAN_OBSERVATION",2022,7,21,2022-07-21 15:31:39,"WGS84","iNaturalist research-grade observations","127185969"
"Spiraea betulifolia",162.299712,56.264811,"cdc,cdround","RUS",NA,"PRESENT",4,"iNaturalist",3881361543,"https://www.inaturalist.org/observations/127770022","HUMAN_OBSERVATION",2022,7,24,2022-07-24 11:06:44,"WGS84","iNaturalist research-grade observations","127770022"
"Spiraea betulifolia",162.206783,56.2759,"cdc,cdround","RUS",NA,"PRESENT",3,"iNaturalist",3873433747,"https://www.inaturalist.org/observations/127775489","HUMAN_OBSERVATION",2022,7,24,2022-07-24 11:58:05,"WGS84","iNaturalist research-grade observations","127775489"
"Spiraea betulifolia",166.006045,60.42128,"cdc,cdround","RUS",NA,"PRESENT",6,"iNaturalist",3902503374,"https://www.inaturalist.org/observations/133194976","HUMAN_OBSERVATION",2022,7,10,2022-07-10 13:16:37,"WGS84","iNaturalist research-grade observations","133194976"
"Spiraea betulifolia",156.735522,53.028418,"cdc","RUS",NA,"PRESENT",3,"iNaturalist",3986254330,"https://www.inaturalist.org/observations/142346192","HUMAN_OBSERVATION",2022,7,17,2022-07-17 12:01:00,"WGS84","iNaturalist research-grade observations","142346192"
"Spiraea betulifolia",158.652738,55.914576,"cdc,cdround","RUS",NA,"PRESENT",6,"iNaturalist",3881579917,"https://www.inaturalist.org/observations/129120442","HUMAN_OBSERVATION",2022,8,2,2022-08-02 14:57:55,"WGS84","iNaturalist research-grade observations","129120442"
"Spiraea betulifolia",158.689992,55.863367,"cdc,cdround","RUS",NA,"PRESENT",6,"iNaturalist",3902590054,"https://www.inaturalist.org/observations/131439837","HUMAN_OBSERVATION",2022,8,19,2022-08-19 14:26:47,"WGS84","iNaturalist research-grade observations","131439837"
"Spiraea betulifolia",169.300384,61.066268,"cdc,cdround","RUS",NA,"PRESENT",7,"iNaturalist",3903167203,"https://www.inaturalist.org/observations/133430654","HUMAN_OBSERVATION",2022,8,13,2022-08-13 15:00:05,"WGS84","iNaturalist research-grade observations","133430654"
"Spiraea betulifolia",165.968001,60.607276,"cdc,cdround","RUS",NA,"PRESENT",3,"iNaturalist",3903156748,"https://www.inaturalist.org/observations/133430846","HUMAN_OBSERVATION",2022,8,23,2022-08-23 16:31:31,"WGS84","iNaturalist research-grade observations","133430846"
"Spiraea betulifolia",160.261963,55.640025,"cdc,cdround","RUS",NA,"PRESENT",7,"iNaturalist",4022067660,"https://www.inaturalist.org/observations/133605624","HUMAN_OBSERVATION",2022,8,18,2022-08-18 10:12:58,"WGS84","iNaturalist research-grade observations","133605624"
"Spiraea betulifolia",158.129106,52.481062,"cdc,cdround","RUS",NA,"PRESENT",4,"iNaturalist",4022230665,"https://www.inaturalist.org/observations/133799138","HUMAN_OBSERVATION",2022,8,23,2022-08-23 09:48:08,"WGS84","iNaturalist research-grade observations","133799138"
"Spiraea betulifolia",158.197692,52.537445,"cdc,cdround","RUS",NA,"PRESENT",4,"iNaturalist",4021951572,"https://www.inaturalist.org/observations/133802674","HUMAN_OBSERVATION",2022,8,23,2022-08-23 17:56:26,"WGS84","iNaturalist research-grade observations","133802674"
"Spiraea betulifolia",158.130671,52.479943,"cdc,cdround","RUS",NA,"PRESENT",4,"iNaturalist",3915421157,"https://www.inaturalist.org/observations/135922536","HUMAN_OBSERVATION",2022,8,23,2022-08-23 09:50:00,"WGS84","iNaturalist research-grade observations","135922536"
"Spiraea betulifolia",158.126922,52.480113,"cdc,cdround","RUS",NA,"PRESENT",6,"iNaturalist",4062822655,"https://www.inaturalist.org/observations/150541475","HUMAN_OBSERVATION",2022,8,23,2022-08-23 11:51:20,"WGS84","iNaturalist research-grade observations","150541475"
"Spiraea betulifolia",158.129106,52.479978,"cdc,cdround","RUS",NA,"PRESENT",4,"iNaturalist",4126779217,"https://www.inaturalist.org/observations/163727531","HUMAN_OBSERVATION",2022,8,23,2022-08-23 10:10:15,"WGS84","iNaturalist research-grade observations","163727531"
"Spiraea betulifolia",17.64608,59.82899,NA,"SWE",NA,"PRESENT",25,"SLU Artdatabanken",3887111348,NA,"HUMAN_OBSERVATION",2022,8,3,2022-08-03 12:25:00,"WGS84","Artportalen","102694355"
"Spiraea betulifolia",157.543723,52.623554,"cdc,cdround","RUS",NA,"PRESENT",122,"iNaturalist",3912327619,"https://www.inaturalist.org/observations/135341984","HUMAN_OBSERVATION",2022,9,9,2022-09-09 13:28:00,"WGS84","iNaturalist research-grade observations","135341984"
"Spiraea betulifolia",-156.707166,58.705075,"cdc,cdround","USA",NA,"PRESENT",61,"iNaturalist",4006606544,"https://www.inaturalist.org/observations/135946519","HUMAN_OBSERVATION",2022,9,19,2022-09-19 17:38:00,"WGS84","iNaturalist research-grade observations","135946519"
"Spiraea betulifolia",15.05812,57.44436,"inmano","SWE",NA,"PRESENT",25,"SLU Artdatabanken",4169481402,NA,"PRESERVED_SPECIMEN",2022,9,24,2022-09-24,"WGS84","Artportalen","111006484"
"Spiraea betulifolia",12.81684,56.65969,NA,"SWE",NA,"PRESENT",190,"SLU Artdatabanken",3964327453,NA,"HUMAN_OBSERVATION",2022,10,1,2022-10-01,"WGS84","Artportalen","103860775"
"Spiraea betulifolia",17.64579,59.82902,NA,"SWE",NA,"PRESENT",50,"SLU Artdatabanken",3077785617,NA,"HUMAN_OBSERVATION",2021,3,8,2021-03-08 09:30:00,"WGS84","Artportalen","91459052"
"Spiraea betulifolia",37.694927,55.830736,"cdc,cdround","RUS",NA,"PRESENT",3,"Moscow State University",3359198713,"https://www.inaturalist.org/observations/80512797","HUMAN_OBSERVATION",2021,5,27,2021-05-27,"WGS84","""Flora of Russia"" on iNaturalist: a trusted backlog","80512797"
"Spiraea betulifolia",13.13149,55.64487,NA,"SWE",NA,"PRESENT",200,"SLU Artdatabanken",3768603240,NA,"HUMAN_OBSERVATION",2021,5,5,2021-05-05,"WGS84","Artportalen","98391722"
"Spiraea betulifolia",-110.91565,43.12293,"cdc","USA",NA,"PRESENT",50,"USU",4040385301,"https://intermountainbiota.org/portal/collections/individual/index.php?occid=30582159","PRESERVED_SPECIMEN",2021,6,30,2021-06-30,"WGS84",NA,"UTC00291829"
"Spiraea betulifolia",158.627006,53.074399,"cdc,cdround","RUS",NA,"PRESENT",10,"iNaturalist",3301803872,"https://www.inaturalist.org/observations/82485476","HUMAN_OBSERVATION",2021,6,9,2021-06-09 11:33:00,"WGS84","iNaturalist research-grade observations","82485476"
"Spiraea betulifolia",158.240477,52.976157,"cdc,cdround","RUS",NA,"PRESENT",10,"iNaturalist",3314472763,"https://www.inaturalist.org/observations/83610822","HUMAN_OBSERVATION",2021,6,19,2021-06-19 13:07:00,"WGS84","iNaturalist research-grade observations","83610822"
"Spiraea betulifolia",158.641119,53.037939,"cdc,cdround","RUS",NA,"PRESENT",205,"iNaturalist",3314145242,"https://www.inaturalist.org/observations/84029176","HUMAN_OBSERVATION",2021,6,22,2021-06-22 10:11:34,"WGS84","iNaturalist research-grade observations","84029176"
"Spiraea betulifolia",158.688217,53.081456,"cdc,cdround","RUS",NA,"PRESENT",16,"iNaturalist",3321206592,"https://www.inaturalist.org/observations/84140720","HUMAN_OBSERVATION",2021,6,23,2021-06-23 10:57:05,"WGS84","iNaturalist research-grade observations","84140720"
"Spiraea betulifolia",158.6877,53.0728,"cdc","RUS",NA,"PRESENT",427,"Moscow State University",3358324796,NA,"HUMAN_OBSERVATION",2021,6,23,2021-06-23,"WGS84","FLORUS: miscellaneous records","84156982"
"Spiraea betulifolia",158.623837,53.10731,"cdc,cdround","RUS",NA,"PRESENT",10,"iNaturalist",3321229380,"https://www.inaturalist.org/observations/85057538","HUMAN_OBSERVATION",2021,6,30,2021-06-30 12:14:00,"WGS84","iNaturalist research-grade observations","85057538"
"Spiraea betulifolia",158.239654,52.975171,"cdc,cdround","RUS",NA,"PRESENT",4,"iNaturalist",3321036317,"https://www.inaturalist.org/observations/85064268","HUMAN_OBSERVATION",2021,6,30,2021-06-30 19:20:45,"WGS84","iNaturalist research-grade observations","85064268"
"Spiraea betulifolia",158.64067,53.037953,"cdc,cdround","RUS",NA,"PRESENT",7,"iNaturalist",3325553546,"https://www.inaturalist.org/observations/85179936","HUMAN_OBSERVATION",2021,6,26,2021-06-26 01:52:00,"WGS84","iNaturalist research-grade observations","85179936"
"Spiraea betulifolia",17.3175,59.04864,NA,"SWE",NA,"PRESENT",10,"SLU Artdatabanken",3431590201,NA,"HUMAN_OBSERVATION",2021,6,11,2021-06-11,"WGS84","Artportalen","94203656"
"Spiraea betulifolia",17.64284,59.82657,NA,"SWE",NA,"PRESENT",177,"SLU Artdatabanken",3431234537,NA,"HUMAN_OBSERVATION",2021,6,23,2021-06-23,"WGS84","Artportalen","94446787"
"Spiraea betulifolia",17.35913,62.49536,NA,"SWE",NA,"PRESENT",100,"SLU Artdatabanken",3430994587,NA,"HUMAN_OBSERVATION",2021,6,26,2021-06-26,"WGS84","Artportalen","94493116"
"Spiraea betulifolia",10.757281,59.399958,"cdc,cdround,gass84","NOR",NA,"PRESENT",5,"nbf",3393004449,NA,"HUMAN_OBSERVATION",2021,6,4,2021-06-04,"WGS84","Miljodir_naturtypekartlegging_2021","27891032"
"Spiraea betulifolia",10.748738,59.388081,"cdc,cdround,gass84","NOR",NA,"PRESENT",5,"nbf",3392965482,NA,"HUMAN_OBSERVATION",2021,6,3,2021-06-03,"WGS84","Miljodir_naturtypekartlegging_2021","27891065"
"Spiraea betulifolia",158.630966,53.059406,"cdc,cdround","RUS",NA,"PRESENT",10,"iNaturalist",3325589162,"https://www.inaturalist.org/observations/85900515","HUMAN_OBSERVATION",2021,7,6,2021-07-06 17:55:00,"WGS84","iNaturalist research-grade observations","85900515"
"Spiraea betulifolia",158.192932,52.530827,"cdc,cdround","RUS",NA,"PRESENT",10,"iNaturalist",3327732774,"https://www.inaturalist.org/observations/86383846","HUMAN_OBSERVATION",2021,7,10,2021-07-10 13:40:00,"WGS84","iNaturalist research-grade observations","86383846"
"Spiraea betulifolia",158.198004,52.537822,"cdc,cdround","RUS",NA,"PRESENT",31,"iNaturalist",3327751807,"https://www.inaturalist.org/observations/86401909","HUMAN_OBSERVATION",2021,7,10,2021-07-10 11:58:00,"WGS84","iNaturalist research-grade observations","86401909"
"Spiraea betulifolia",158.199089,52.534458,"cdc,cdround","RUS",NA,"PRESENT",15,"iNaturalist",3327752912,"https://www.inaturalist.org/observations/86486954","HUMAN_OBSERVATION",2021,7,10,2021-07-10 12:27:00,"WGS84","iNaturalist research-grade observations","86486954"
"Spiraea betulifolia",158.194657,52.531911,"cdc,cdround","RUS",NA,"PRESENT",15,"iNaturalist",3327933003,"https://www.inaturalist.org/observations/86571297","HUMAN_OBSERVATION",2021,7,10,2021-07-10 14:18:00,"WGS84","iNaturalist research-grade observations","86571297"
"Spiraea betulifolia",158.975372,53.079334,"cdc,cdround","RUS",NA,"PRESENT",10,"iNaturalist",3328068538,"https://www.inaturalist.org/observations/87101784","HUMAN_OBSERVATION",2021,7,15,2021-07-15 14:50:00,"WGS84","iNaturalist research-grade observations","87101784"
"Spiraea betulifolia",158.185333,52.674133,"cdc,cdround","RUS",NA,"PRESENT",50,"iNaturalist",3330433830,"https://www.inaturalist.org/observations/87449784","HUMAN_OBSERVATION",2021,7,17,2021-07-17 10:50:52,"WGS84","iNaturalist research-grade observations","87449784"
