"species","decimalLongitude","decimalLatitude","issues","countryCode","individualCount","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName","catalogNumber"
"Delphinium glaucum",-135.127117,60.773762,"cdc,cdround","CAN",NA,"PRESENT",18,"iNaturalist",2823235576,"https://www.inaturalist.org/observations/53219819","HUMAN_OBSERVATION",2020,7,15,2020-07-15 19:11:16,"WGS84","iNaturalist research-grade observations","53219819"
"Delphinium glaucum",-133.644986,59.551322,"cdc,cdround","CAN",NA,"PRESENT",4,"iNaturalist",2826277614,"https://www.inaturalist.org/observations/53230705","HUMAN_OBSERVATION",2020,7,15,2020-07-15 20:03:49,"WGS84","iNaturalist research-grade observations","53230705"
"Delphinium glaucum",-134.690316,60.180412,"cdc,cdround","CAN",NA,"PRESENT",6,"iNaturalist",2823339742,"https://www.inaturalist.org/observations/53415875","HUMAN_OBSERVATION",2020,7,17,2020-07-17 15:49:48,"WGS84","iNaturalist research-grade observations","53415875"
"Delphinium glaucum",-120.95532,56.326564,"cdc,cdround","CAN",NA,"PRESENT",10,"iNaturalist",2823091088,"https://www.inaturalist.org/observations/53661470","HUMAN_OBSERVATION",2020,7,19,2020-07-19 14:04:26,"WGS84","iNaturalist research-grade observations","53661470"
"Delphinium glaucum",-135.095861,60.700491,"cdc,cdround","CAN",NA,"PRESENT",59,"iNaturalist",2826424644,"https://www.inaturalist.org/observations/53700740","HUMAN_OBSERVATION",2020,7,19,2020-07-19 12:06:00,"WGS84","iNaturalist research-grade observations","53700740"
"Delphinium glaucum",-135.33165,60.878247,"cdc,cdround","CAN",NA,"PRESENT",10,"iNaturalist",2823202443,"https://www.inaturalist.org/observations/53926990","HUMAN_OBSERVATION",2020,7,10,2020-07-10 16:03:00,"WGS84","iNaturalist research-grade observations","53926990"
"Delphinium glaucum",-114.113842,50.923429,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist",2963913395,"https://www.inaturalist.org/observations/54163957","HUMAN_OBSERVATION",2020,7,24,2020-07-24 15:10:43,"WGS84","iNaturalist research-grade observations","54163957"
"Delphinium glaucum",-114.96962,50.980258,"cdc,cdround","CAN",NA,"PRESENT",9,"iNaturalist",2882993411,"https://www.inaturalist.org/observations/54233111","HUMAN_OBSERVATION",2020,7,24,2020-07-24 16:07:50,"WGS84","iNaturalist research-grade observations","54233111"
"Delphinium glaucum",-115.634639,54.294436,"cdc,cdround","CAN",NA,"PRESENT",16,"iNaturalist",2963903414,"https://www.inaturalist.org/observations/54297399","HUMAN_OBSERVATION",2020,7,25,2020-07-25 12:05:14,"WGS84","iNaturalist research-grade observations","54297399"
"Delphinium glaucum",-114.435234,50.816293,"cdc,cdround","CAN",NA,"PRESENT",369,"iNaturalist",3764157332,"https://www.inaturalist.org/observations/54329766","HUMAN_OBSERVATION",2020,7,24,2020-07-24,"WGS84","iNaturalist research-grade observations","54329766"
"Delphinium glaucum",-119.579689,37.497661,"cdc,cdround","USA",NA,"PRESENT",998,"iNaturalist",3302481416,"https://www.inaturalist.org/observations/54343139","HUMAN_OBSERVATION",2020,7,25,2020-07-25 13:39:53,"WGS84","iNaturalist research-grade observations","54343139"
"Delphinium glaucum",-119.927812,38.386937,"cdc,cdround","USA",NA,"PRESENT",5,"iNaturalist",2850608839,"https://www.inaturalist.org/observations/54419837","HUMAN_OBSERVATION",2020,7,22,2020-07-22 13:25:28,"WGS84","iNaturalist research-grade observations","54419837"
"Delphinium glaucum",-148.908557,63.726828,"cdc,cdround","USA",NA,"PRESENT",9,"iNaturalist",4096860355,"https://www.inaturalist.org/observations/54434822","HUMAN_OBSERVATION",2020,7,26,2020-07-26 11:19:47,"WGS84","iNaturalist research-grade observations","54434822"
"Delphinium glaucum",-119.833388,38.274105,"cdc,cdround","USA",NA,"PRESENT",5,"iNaturalist",3005198452,"https://www.inaturalist.org/observations/54487182","HUMAN_OBSERVATION",2020,7,24,2020-07-24 12:05:25,"WGS84","iNaturalist research-grade observations","54487182"
"Delphinium glaucum",-119.63893,38.346787,"cdc,cdround","USA",NA,"PRESENT",5,"iNaturalist",2850566850,"https://www.inaturalist.org/observations/54595725","HUMAN_OBSERVATION",2020,7,27,2020-07-27 13:19:05,"WGS84","iNaturalist research-grade observations","54595725"
"Delphinium glaucum",-119.925061,39.301334,"cdc,cdround","USA",NA,"PRESENT",18,"iNaturalist",4096843367,"https://www.inaturalist.org/observations/54670343","HUMAN_OBSERVATION",2020,7,28,2020-07-28 13:40:00,"WGS84","iNaturalist research-grade observations","54670343"
"Delphinium glaucum",-135.160384,60.78375,"cdc,cdround","CAN",NA,"PRESENT",41,"iNaturalist",2826318558,"https://www.inaturalist.org/observations/54690187","HUMAN_OBSERVATION",2020,7,28,2020-07-28 16:40:31,"WGS84","iNaturalist research-grade observations","54690187"
"Delphinium glaucum",-148.947292,61.475759,"cdc,cdround","USA",NA,"PRESENT",9,"iNaturalist",2826230946,"https://www.inaturalist.org/observations/54980819","HUMAN_OBSERVATION",2020,7,31,2020-07-31 12:43:30,"WGS84","iNaturalist research-grade observations","54980819"
"Delphinium glaucum",-120.223,39.072639,"cdc,cdround","USA",NA,"PRESENT",4,"iNaturalist",3070513068,"https://www.inaturalist.org/observations/54982221","HUMAN_OBSERVATION",2020,7,27,2020-07-27 11:06:09,"WGS84","iNaturalist research-grade observations","54982221"
"Delphinium glaucum",-117.752453,52.88564,"cdc,cdround","CAN",NA,"PRESENT",22,"iNaturalist",3044833603,"https://www.inaturalist.org/observations/54982294","HUMAN_OBSERVATION",2020,7,30,2020-07-30 11:37:13,"WGS84","iNaturalist research-grade observations","54982294"
"Delphinium glaucum",-147.498664,61.814468,"cdc,cdround","USA",NA,"PRESENT",15,"iNaturalist",3301985433,"https://www.inaturalist.org/observations/55242505","HUMAN_OBSERVATION",2020,7,26,2020-07-26 16:12:00,"WGS84","iNaturalist research-grade observations","55242505"
"Delphinium glaucum",-148.300276,64.734673,"cdc,cdround","USA",NA,"PRESENT",11,"iNaturalist",2851099734,"https://www.inaturalist.org/observations/56428902","HUMAN_OBSERVATION",2020,7,20,2020-07-20 13:21:39,"WGS84","iNaturalist research-grade observations","56428902"
"Delphinium glaucum",-134.878594,60.448551,"cdc,cdround","CAN",NA,"PRESENT",61,"iNaturalist",2860128198,"https://www.inaturalist.org/observations/58247652","HUMAN_OBSERVATION",2020,7,21,2020-07-21 15:30:00,"WGS84","iNaturalist research-grade observations","58247652"
"Delphinium glaucum",-122.509513,43.051078,"cdc,cdround","USA",NA,"PRESENT",10,"iNaturalist",4096500364,"https://www.inaturalist.org/observations/59924155","HUMAN_OBSERVATION",2020,7,11,2020-07-11 11:23:56,"WGS84","iNaturalist research-grade observations","59924155"
"Delphinium glaucum",-119.071839,37.624553,"cdc,cdround","USA",NA,"PRESENT",8,"iNaturalist",2868396815,"https://www.inaturalist.org/observations/60537342","HUMAN_OBSERVATION",2020,7,18,2020-07-18 14:49:32,"WGS84","iNaturalist research-grade observations","60537342"
"Delphinium glaucum",-119.074294,37.629105,"cdc,cdround","USA",NA,"PRESENT",28,"iNaturalist",2868370504,"https://www.inaturalist.org/observations/60537772","HUMAN_OBSERVATION",2020,7,18,2020-07-18 15:05:05,"WGS84","iNaturalist research-grade observations","60537772"
"Delphinium glaucum",-134.243709,60.434697,"cdc,cdround","CAN",NA,"PRESENT",167,"iNaturalist",3061814400,"https://www.inaturalist.org/observations/71331907","HUMAN_OBSERVATION",2020,7,9,2020-07-09 16:52:00,"WGS84","iNaturalist research-grade observations","71331907"
"Delphinium glaucum",-139.469086,64.051964,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",3079900148,"https://www.inaturalist.org/observations/73267809","HUMAN_OBSERVATION",2020,7,19,2020-07-19 12:38:00,"WGS84","iNaturalist research-grade observations","73267809"
"Delphinium glaucum",-138.4348,61.127269,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",3090970338,"https://www.inaturalist.org/observations/73586753","HUMAN_OBSERVATION",2020,7,25,2020-07-25 15:57:00,"WGS84","iNaturalist research-grade observations","73586753"
"Delphinium glaucum",-138.478242,61.200011,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",3090898459,"https://www.inaturalist.org/observations/73658592","HUMAN_OBSERVATION",2020,7,25,2020-07-25 18:53:00,"WGS84","iNaturalist research-grade observations","73658592"
"Delphinium glaucum",-138.261231,60.990433,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",3090665970,"https://www.inaturalist.org/observations/74018410","HUMAN_OBSERVATION",2020,7,26,2020-07-26 15:32:00,"WGS84","iNaturalist research-grade observations","74018410"
"Delphinium glaucum",-117.182686,52.642842,"cdc,cdround","CAN",NA,"PRESENT",48,"iNaturalist",3455597000,"https://www.inaturalist.org/observations/104161640","HUMAN_OBSERVATION",2020,8,14,2020-08-14 15:52:00,"WGS84","iNaturalist research-grade observations","104161640"
"Delphinium glaucum",-122.7315,42.083703,"cdc,cdround","USA",NA,"PRESENT",32,"iNaturalist",4075584894,"https://www.inaturalist.org/observations/148151286","HUMAN_OBSERVATION",2020,8,4,2020-08-04 12:02:00,"WGS84","iNaturalist research-grade observations","148151286"
"Delphinium glaucum",-120.955313,56.32658,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",3499498374,"https://www.inaturalist.org/observations/55085622","HUMAN_OBSERVATION",2020,8,1,2020-08-01 13:37:22,"WGS84","iNaturalist research-grade observations","55085622"
"Delphinium glaucum",-120.954825,56.325558,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",3499390380,"https://www.inaturalist.org/observations/55085699","HUMAN_OBSERVATION",2020,8,1,2020-08-01 13:33:45,"WGS84","iNaturalist research-grade observations","55085699"
"Delphinium glaucum",-115.06115,51.024117,"cdc,cdround","CAN",NA,"PRESENT",9,"iNaturalist",2850590849,"https://www.inaturalist.org/observations/55097630","HUMAN_OBSERVATION",2020,8,1,2020-08-01 15:34:59,"WGS84","iNaturalist research-grade observations","55097630"
"Delphinium glaucum",-151.239536,59.756888,"cdc,cdround","USA",NA,"PRESENT",4,"iNaturalist",4096497354,"https://www.inaturalist.org/observations/55315956","HUMAN_OBSERVATION",2020,8,3,2020-08-03 12:10:37,"WGS84","iNaturalist research-grade observations","55315956"
"Delphinium glaucum",-119.072541,37.626598,"cdc,cdround","USA",NA,"PRESENT",5,"iNaturalist",2850966125,"https://www.inaturalist.org/observations/55343534","HUMAN_OBSERVATION",2020,8,3,2020-08-03 14:55:56,"WGS84","iNaturalist research-grade observations","55343534"
"Delphinium glaucum",-119.080109,37.68078,"cdc,cdround","USA",NA,"PRESENT",30,"iNaturalist",2850537148,"https://www.inaturalist.org/observations/55345189","HUMAN_OBSERVATION",2020,8,3,2020-08-03 16:18:47,"WGS84","iNaturalist research-grade observations","55345189"
"Delphinium glaucum",-122.608341,42.271098,"cdc,cdround","USA",NA,"PRESENT",10,"iNaturalist",3124577359,"https://www.inaturalist.org/observations/55514043","HUMAN_OBSERVATION",2020,8,4,2020-08-04 12:50:59,"WGS84","iNaturalist research-grade observations","55514043"
"Delphinium glaucum",-146.059203,63.024014,"cdc,cdround","USA",NA,"PRESENT",64,"iNaturalist",2851041437,"https://www.inaturalist.org/observations/55540493","HUMAN_OBSERVATION",2020,8,3,2020-08-03 15:13:24,"WGS84","iNaturalist research-grade observations","55540493"
"Delphinium glaucum",-119.080553,37.680212,"cdc,cdround","USA",NA,"PRESENT",30,"iNaturalist",2851055478,"https://www.inaturalist.org/observations/55567224","HUMAN_OBSERVATION",2020,8,3,2020-08-03 16:32:00,"WGS84","iNaturalist research-grade observations","55567224"
"Delphinium glaucum",-117.64236,52.724794,"cdc,cdround","CAN",NA,"PRESENT",22,"iNaturalist",3044721632,"https://www.inaturalist.org/observations/55662054","HUMAN_OBSERVATION",2020,8,6,2020-08-06 12:23:17,"WGS84","iNaturalist research-grade observations","55662054"
"Delphinium glaucum",-120.060592,38.677437,"cdc,cdround","USA",NA,"PRESENT",72,"iNaturalist",2850672861,"https://www.inaturalist.org/observations/55835837","HUMAN_OBSERVATION",2020,8,7,2020-08-07 09:35:18,"WGS84","iNaturalist research-grade observations","55835837"
"Delphinium glaucum",-135.105321,60.75218,"cdc,cdround","CAN",NA,"PRESENT",6,"iNaturalist",2851029914,"https://www.inaturalist.org/observations/55840522","HUMAN_OBSERVATION",2020,8,8,2020-08-08 13:39:12,"WGS84","iNaturalist research-grade observations","55840522"
"Delphinium glaucum",-114.864397,51.04795,"cdc,cdround","CAN",NA,"PRESENT",92,"iNaturalist",2850710571,"https://www.inaturalist.org/observations/56294393","HUMAN_OBSERVATION",2020,8,9,2020-08-09 20:39:00,"WGS84","iNaturalist research-grade observations","56294393"
"Delphinium glaucum",-123.432633,48.009997,"cdc,cdround","USA",NA,"PRESENT",4,"iNaturalist",2850816535,"https://www.inaturalist.org/observations/56325968","HUMAN_OBSERVATION",2020,8,12,2020-08-12 13:17:14,"WGS84","iNaturalist research-grade observations","56325968"
"Delphinium glaucum",-122.606142,42.270762,"cdc,cdround","USA",NA,"PRESENT",165,"iNaturalist",3124532360,"https://www.inaturalist.org/observations/56447227","HUMAN_OBSERVATION",2020,8,13,2020-08-13 13:03:34,"WGS84","iNaturalist research-grade observations","56447227"
"Delphinium glaucum",-119.925106,39.3014,"cdc,cdround","USA",NA,"PRESENT",15,"iNaturalist",4096855357,"https://www.inaturalist.org/observations/56461817","HUMAN_OBSERVATION",2020,8,14,2020-08-14 10:41:00,"WGS84","iNaturalist research-grade observations","56461817"
"Delphinium glaucum",-124.915349,61.584817,"cdc,cdround","CAN",NA,"PRESENT",10,"iNaturalist",2851227080,"https://www.inaturalist.org/observations/56591897","HUMAN_OBSERVATION",2020,8,15,2020-08-15 14:19:04,"WGS84","iNaturalist research-grade observations","56591897"
"Delphinium glaucum",-120.953513,56.324688,"cdc,cdround","CAN",NA,"PRESENT",50,"iNaturalist",3499368412,"https://www.inaturalist.org/observations/56753027","HUMAN_OBSERVATION",2020,8,16,2020-08-16 13:55:04,"WGS84","iNaturalist research-grade observations","56753027"
"Delphinium glaucum",-114.582092,50.290523,"cdc,cdround","CAN",NA,"PRESENT",143,"iNaturalist",2851283392,"https://www.inaturalist.org/observations/56818660","HUMAN_OBSERVATION",2020,8,15,2020-08-15 14:23:00,"WGS84","iNaturalist research-grade observations","56818660"
"Delphinium glaucum",-111.555214,40.591814,"cdc,cdround","USA",NA,"PRESENT",197,"iNaturalist",2851325590,"https://www.inaturalist.org/observations/56973642","HUMAN_OBSERVATION",2020,8,2,2020-08-02 13:29:00,"WGS84","iNaturalist research-grade observations","56973642"
"Delphinium glaucum",-114.693612,50.946883,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",2868187502,"https://www.inaturalist.org/observations/57186660","HUMAN_OBSERVATION",2020,8,21,2020-08-21 10:03:04,"WGS84","iNaturalist research-grade observations","57186660"
"Delphinium glaucum",-148.349318,63.305138,"cdc,cdround","USA",NA,"PRESENT",5,"iNaturalist",3302199414,"https://www.inaturalist.org/observations/57196872","HUMAN_OBSERVATION",2020,8,20,2020-08-20 15:14:05,"WGS84","iNaturalist research-grade observations","57196872"
"Delphinium glaucum",-120.952988,56.322892,"cdc,cdround","CAN",NA,"PRESENT",10,"iNaturalist",3499474407,"https://www.inaturalist.org/observations/57278445","HUMAN_OBSERVATION",2020,8,22,2020-08-22 14:25:38,"WGS84","iNaturalist research-grade observations","57278445"
"Delphinium glaucum",-115.57808,51.761444,"cdc,cdround","CAN",NA,"PRESENT",61,"iNaturalist",2901792464,"https://www.inaturalist.org/observations/57468825","HUMAN_OBSERVATION",2020,8,22,2020-08-22 14:56:00,"WGS84","iNaturalist research-grade observations","57468825"
"Delphinium glaucum",-137.904902,62.465121,"cdc,cdround","CAN",NA,"PRESENT",10,"iNaturalist",2856731248,"https://www.inaturalist.org/observations/57553124","HUMAN_OBSERVATION",2020,8,7,2020-08-07 15:10:24,"WGS84","iNaturalist research-grade observations","57553124"
"Delphinium glaucum",-114.734683,51.037641,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist",2859922575,"https://www.inaturalist.org/observations/57800912","HUMAN_OBSERVATION",2020,8,27,2020-08-27 15:37:20,"WGS84","iNaturalist research-grade observations","57800912"
"Delphinium glaucum",-117.642197,52.7214,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist",2901527471,"https://www.inaturalist.org/observations/57805210","HUMAN_OBSERVATION",2020,8,26,2020-08-26 11:28:21,"WGS84","iNaturalist research-grade observations","57805210"
"Delphinium glaucum",-117.247364,45.157117,"cdc,cdround","USA",NA,"PRESENT",7,"iNaturalist",4096470376,"https://www.inaturalist.org/observations/58120574","HUMAN_OBSERVATION",2020,8,28,2020-08-28 10:57:23,"WGS84","iNaturalist research-grade observations","58120574"
"Delphinium glaucum",-123.416559,47.945716,"cdc,cdround","USA",NA,"PRESENT",229,"iNaturalist",2860081373,"https://www.inaturalist.org/observations/58429509","HUMAN_OBSERVATION",2020,8,3,2020-08-03 17:28:26,"WGS84","iNaturalist research-grade observations","58429509"
"Delphinium glaucum",-121.445013,55.066591,"cdc,cdround","CAN",NA,"PRESENT",866,"iNaturalist",3499381404,"https://www.inaturalist.org/observations/60284355","HUMAN_OBSERVATION",2020,8,10,2020-08-10 08:24:00,"WGS84","iNaturalist research-grade observations","60284355"
"Delphinium glaucum",-124.650835,58.651324,"cdc,cdround","CAN",NA,"PRESENT",61,"iNaturalist",3058703654,"https://www.inaturalist.org/observations/62853429","HUMAN_OBSERVATION",2020,8,14,2020-08-14 13:44:00,"WGS84","iNaturalist research-grade observations","62853429"
"Delphinium glaucum",-124.687524,58.642465,"cdc,cdround","CAN",NA,"PRESENT",196,"iNaturalist",3058799713,"https://www.inaturalist.org/observations/63108287","HUMAN_OBSERVATION",2020,8,16,2020-08-16 09:04:00,"WGS84","iNaturalist research-grade observations","63108287"
"Delphinium glaucum",-115.5264,51.737968,"cdc,cdround","CAN",NA,"PRESENT",31,"iNaturalist",2963800637,"https://www.inaturalist.org/observations/63360613","HUMAN_OBSERVATION",2020,8,11,2020-08-11 14:58:00,"WGS84","iNaturalist research-grade observations","63360613"
"Delphinium glaucum",-115.526378,51.747494,"cdc,cdround","CAN",NA,"PRESENT",31,"iNaturalist",2963914648,"https://www.inaturalist.org/observations/63362507","HUMAN_OBSERVATION",2020,8,12,2020-08-12 14:08:00,"WGS84","iNaturalist research-grade observations","63362507"
"Delphinium glaucum",-121.859033,46.924784,"cdc,cdround","USA",NA,"PRESENT",31,"iNaturalist",2980811111,"https://www.inaturalist.org/observations/64158562","HUMAN_OBSERVATION",2020,8,25,2020-08-25 10:55:00,"WGS84","iNaturalist research-grade observations","64158562"
"Delphinium glaucum",-114.85229,51.049518,"cdc,cdround","CAN",NA,"PRESENT",476,"iNaturalist",2988396542,"https://www.inaturalist.org/observations/65316077","HUMAN_OBSERVATION",2020,8,12,2020-08-12 11:12:00,"WGS84","iNaturalist research-grade observations","65316077"
"Delphinium glaucum",-120.17472,53.98879,"cdc,cdround","CAN",NA,"PRESENT",200,"iNaturalist",2988486883,"https://www.inaturalist.org/observations/65599409","HUMAN_OBSERVATION",2020,8,6,2020-08-06 13:36:00,"WGS84","iNaturalist research-grade observations","65599409"
"Delphinium glaucum",-115.911985,54.751565,"cdc","CAN",NA,"PRESENT",20,"iNaturalist",2999122968,"https://www.inaturalist.org/observations/66271498","HUMAN_OBSERVATION",2020,8,26,2020-08-26 10:33:00,"WGS84","iNaturalist research-grade observations","66271498"
"Delphinium glaucum",-117.025117,52.342531,"cdc,cdround","CAN",NA,"PRESENT",16,"iNaturalist",3383914587,"https://www.inaturalist.org/observations/69078435","HUMAN_OBSERVATION",2020,8,3,2020-08-03 12:55:00,"WGS84","iNaturalist research-grade observations","69078435"
"Delphinium glaucum",-115.397072,51.739187,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",2862544888,"https://www.inaturalist.org/observations/58715201","HUMAN_OBSERVATION",2020,9,5,2020-09-05 16:05:37,"WGS84","iNaturalist research-grade observations","58715201"
"Delphinium glaucum",-117.873135,53.390009,"cdc,cdround","CAN",NA,"PRESENT",61,"iNaturalist",3008410705,"https://www.inaturalist.org/observations/66776931","HUMAN_OBSERVATION",2020,9,26,2020-09-26 17:37:00,"WGS84","iNaturalist research-grade observations","66776931"
"Delphinium glaucum",-135.027983,60.702881,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",2580242688,"https://www.inaturalist.org/observations/40064905","HUMAN_OBSERVATION",2019,5,26,2019-05-26 20:07:00,"WGS84","iNaturalist research-grade observations","40064905"
"Delphinium glaucum",-123.461097,47.986887,"cdc,cdround","USA",NA,"PRESENT",10,"iNaturalist",2574062031,"https://www.inaturalist.org/observations/27072154","HUMAN_OBSERVATION",2019,6,15,2019-06-15 12:19:34,"WGS84","iNaturalist research-grade observations","27072154"
"Delphinium glaucum",-148.9234,63.72717,"cdc","USA",NA,"PRESENT",5,"iNaturalist",2283092549,"https://www.inaturalist.org/observations/27959956","HUMAN_OBSERVATION",2019,6,24,2019-06-24 09:14:16,"WGS84","iNaturalist research-grade observations","27959956"
"Delphinium glaucum",-116.138366,52.452706,"cdc,cdround","CAN",NA,"PRESENT",57,"iNaturalist",2963830326,"https://www.inaturalist.org/observations/28087354","HUMAN_OBSERVATION",2019,6,28,2019-06-28 20:57:00,"WGS84","iNaturalist research-grade observations","28087354"
"Delphinium glaucum",-137.512828,60.750316,"cdc,cdround","CAN",NA,"PRESENT",15,"iNaturalist",2397562576,"https://www.inaturalist.org/observations/31519144","HUMAN_OBSERVATION",2019,6,20,2019-06-20 14:36:00,"WGS84","iNaturalist research-grade observations","31519144"
"Delphinium glaucum",-135.039306,60.708406,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",2634278033,"https://www.inaturalist.org/observations/47576953","HUMAN_OBSERVATION",2019,6,30,2019-06-30 13:40:00,"WGS84","iNaturalist research-grade observations","47576953"
"Delphinium glaucum",-149.008766,63.716918,"cdc,cdround","USA",NA,"PRESENT",999,"iNaturalist",4153797484,"https://www.inaturalist.org/observations/171500318","HUMAN_OBSERVATION",2019,7,1,2019-07-01 12:22:00,"WGS84","iNaturalist research-grade observations","171500318"
"Delphinium glaucum",-134.891083,60.588475,"cdc,cdround","CAN",NA,"PRESENT",10,"iNaturalist",2283106773,"https://www.inaturalist.org/observations/28012116","HUMAN_OBSERVATION",2019,7,1,2019-07-01 10:34:00,"WGS84","iNaturalist research-grade observations","28012116"
"Delphinium glaucum",-135.004596,60.628296,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",2283110026,"https://www.inaturalist.org/observations/28019813","HUMAN_OBSERVATION",2019,7,1,2019-07-01 14:29:22,"WGS84","iNaturalist research-grade observations","28019813"
"Delphinium glaucum",-148.771411,63.68107,"cdc,cdround","USA",NA,"PRESENT",24,"iNaturalist",2294436405,"https://www.inaturalist.org/observations/28099348","HUMAN_OBSERVATION",2019,7,2,2019-07-02 10:02:41,"WGS84","iNaturalist research-grade observations","28099348"
"Delphinium glaucum",-114.867114,51.037557,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist",4096397312,"https://www.inaturalist.org/observations/28329793","HUMAN_OBSERVATION",2019,7,6,2019-07-06 15:37:39,"WGS84","iNaturalist research-grade observations","28329793"
"Delphinium glaucum",-123.344091,47.90947,"cdc,cdround","USA",NA,"PRESENT",354,"iNaturalist",4096544311,"https://www.inaturalist.org/observations/28570810","HUMAN_OBSERVATION",2019,7,9,2019-07-09 13:03:53,"WGS84","iNaturalist research-grade observations","28570810"
"Delphinium glaucum",-146.751603,64.471314,"cdc,cdround","USA",NA,"PRESENT",16,"iNaturalist",2540732632,"https://www.inaturalist.org/observations/28626664","HUMAN_OBSERVATION",2019,7,10,2019-07-10 14:36:00,"WGS84","iNaturalist research-grade observations","28626664"
"Delphinium glaucum",-128.926772,60.052394,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",2331839328,"https://www.inaturalist.org/observations/28726907","HUMAN_OBSERVATION",2019,7,12,2019-07-12 11:52:00,"WGS84","iNaturalist research-grade observations","28726907"
"Delphinium glaucum",-135.138733,63.990147,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",2294518576,"https://www.inaturalist.org/observations/28900839","HUMAN_OBSERVATION",2019,7,8,2019-07-08 12:06:00,"WGS84","iNaturalist research-grade observations","28900839"
"Delphinium glaucum",-120.955389,56.326584,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist",2294528528,"https://www.inaturalist.org/observations/28934800","HUMAN_OBSERVATION",2019,7,16,2019-07-16 07:05:11,"WGS84","iNaturalist research-grade observations","28934800"
"Delphinium glaucum",-149.24882,63.725747,"cdc,cdround","USA",NA,"PRESENT",997,"iNaturalist",2294535298,"https://www.inaturalist.org/observations/28964989","HUMAN_OBSERVATION",2019,7,2,2019-07-02 11:37:00,"WGS84","iNaturalist research-grade observations","28964989"
"Delphinium glaucum",-147.823442,64.896363,"cdc,cdround","USA",NA,"PRESENT",9,"iNaturalist",2540733094,"https://www.inaturalist.org/observations/28970854","HUMAN_OBSERVATION",2019,7,16,2019-07-16 16:16:31,"WGS84","iNaturalist research-grade observations","28970854"
"Delphinium glaucum",-149.533344,61.247404,"cdc,cdround","USA",NA,"PRESENT",166,"iNaturalist",2294583422,"https://www.inaturalist.org/observations/29145234","HUMAN_OBSERVATION",2019,7,4,2019-07-04 17:22:00,"WGS84","iNaturalist research-grade observations","29145234"
"Delphinium glaucum",-121.603234,55.696102,"cdc,cdround","CAN",NA,"PRESENT",8,"iNaturalist",4046716351,"https://www.inaturalist.org/observations/29290114","HUMAN_OBSERVATION",2019,7,21,2019-07-21 18:35:45,"WGS84","iNaturalist research-grade observations","29290114"
"Delphinium glaucum",-134.855159,60.574169,"cdc,cdround","CAN",NA,"PRESENT",12,"iNaturalist",2294638286,"https://www.inaturalist.org/observations/29357433","HUMAN_OBSERVATION",2019,7,21,2019-07-21 13:07:00,"WGS84","iNaturalist research-grade observations","29357433"
"Delphinium glaucum",-130.191056,57.529586,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",2596242953,"https://www.inaturalist.org/observations/29454885","HUMAN_OBSERVATION",2019,7,19,2019-07-19 21:01:00,"WGS84","iNaturalist research-grade observations","29454885"
"Delphinium glaucum",-114.6753,50.617267,"cdc,cdround","CAN",NA,"PRESENT",6,"iNaturalist",2294668872,"https://www.inaturalist.org/observations/29477338","HUMAN_OBSERVATION",2019,7,24,2019-07-24 13:04:22,"WGS84","iNaturalist research-grade observations","29477338"
"Delphinium glaucum",-149.073914,61.715983,"cdc,cdround","USA",NA,"PRESENT",5,"iNaturalist",2294670174,"https://www.inaturalist.org/observations/29482711","HUMAN_OBSERVATION",2019,7,20,2019-07-20 11:41:32,"WGS84","iNaturalist research-grade observations","29482711"
"Delphinium glaucum",-135.121703,60.709733,"cdc,cdround","CAN",NA,"PRESENT",24,"iNaturalist",2294670973,"https://www.inaturalist.org/observations/29489670","HUMAN_OBSERVATION",2019,7,23,2019-07-23 20:07:54,"WGS84","iNaturalist research-grade observations","29489670"
"Delphinium glaucum",-129.192214,59.877072,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",2574126126,"https://www.inaturalist.org/observations/29492960","HUMAN_OBSERVATION",2019,7,14,2019-07-14 14:21:00,"WGS84","iNaturalist research-grade observations","29492960"
"Delphinium glaucum",-129.192397,59.877319,"cdc,cdround","CAN",NA,"PRESENT",5,"iNaturalist",2573836076,"https://www.inaturalist.org/observations/29492971","HUMAN_OBSERVATION",2019,7,14,2019-07-14 14:24:00,"WGS84","iNaturalist research-grade observations","29492971"
